Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Monaco,MCO,..,..,0.005,..,..,..,..,0.005,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Mongolia,MNG,..,..,0.4903,..,..,..,..,0.4624,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Montenegro,MNE,..,..,0.1609,..,..,..,..,0.1609,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Morocco,MAR,..,..,10.573,..,..,..,..,10.573,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Mozambique,MOZ,..,..,1.3581557143,..,..,..,..,1.473,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Myanmar,MMR,..,..,33.231,..,..,..,..,33.231,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Namibia,NAM,..,..,0.2819,..,..,..,..,0.2819,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Nepal,NPL,..,..,9.4971,..,..,..,..,9.4971,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Netherlands,NLD,..,..,10.72,..,..,..,..,7.9884,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,New Zealand,NZL,..,..,7.538,..,..,..,..,9.875,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Nicaragua,NIC,..,..,1.5433,..,..,..,..,1.5433,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Niger,NER,..,..,1.3941888889,..,..,..,..,1.7472,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Nigeria,NGA,..,..,12.472,..,..,..,..,12.472,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,North Macedonia,MKD,..,..,0.6328,..,..,..,..,1.044,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Norway,NOR,..,..,2.7318,..,..,..,..,2.6911,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Oman,OMN,..,..,1.5892,..,..,..,..,1.634,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Pakistan,PAK,..,..,187.88,..,..,..,..,200,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Panama,PAN,..,..,1.1555333333,..,..,..,..,1.2114,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Papua New Guinea,PNG,..,..,0.3921,..,..,..,..,0.3921,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Paraguay,PRY,..,..,2.413,..,..,..,..,2.413,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Peru,PER,..,..,14.8372689528,..,..,..,..,16.1095379056,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Philippines,PHL,..,..,84.248,..,..,..,..,92.75,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Poland,POL,..,..,11.47,..,..,..,..,10.08,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Portugal,PRT,..,..,9.146,..,..,..,..,9.146,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Puerto Rico,PRI,..,..,0.9602,..,..,..,..,0.875,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Qatar,QAT,..,..,0.24605,..,..,..,..,0.2508,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Romania,ROU,..,..,6.482,..,..,..,..,6.773,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Russian Federation,RUS,..,..,64,..,..,..,..,64.41,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Rwanda,RWA,..,..,0.1839,..,..,..,..,0.1839,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Sao Tome and Principe,STP,..,..,0.0350043478,..,..,..,..,0.0409,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Saudi Arabia,SAU,..,..,21.6025,..,..,..,..,21.2,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Senegal,SEN,..,..,2.22095,..,..,..,..,2.22095,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Serbia,SRB,..,..,4.403,..,..,..,..,5.377,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Seychelles,SYC,..,..,0.011294,..,..,..,..,0.011294,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Sierra Leone,SLE,..,..,0.2122,..,..,..,..,0.2122,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Singapore,SGP,..,..,0.9602005,..,..,..,..,0.4921,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Slovak Republic,SVK,..,..,0.6653,..,..,..,..,0.5563,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Slovenia,SVN,..,..,0.928,..,..,..,..,0.9314,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Somalia,SOM,..,..,3.298,..,..,..,..,3.298,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,South Africa,ZAF,..,..,13.6636923077,..,..,..,..,19.38,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,South Sudan,SSD,..,..,0.658,..,..,..,..,0.658,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Spain,ESP,..,..,36.75,..,..,..,..,31.224,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Sri Lanka,LKA,..,..,12.946,..,..,..,..,12.946,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,St. Kitts and Nevis,KNA,..,..,0.0122,..,..,..,..,0.0122,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,St. Lucia,LCA,..,..,0.0429,..,..,..,..,0.0429,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,St. Vincent and the Grenadines,VCT,..,..,0.0081,..,..,..,..,0.0079,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Sudan,SDN,..,..,26.935,..,..,..,..,26.935,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Suriname,SUR,..,..,0.6159,..,..,..,..,0.6159,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Sweden,SWE,..,..,2.5634,..,..,..,..,2.375,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Switzerland,CHE,..,..,2.0045,..,..,..,..,1.734,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Syrian Arab Republic,SYR,..,..,13.9644,..,..,..,..,13.9644,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Tajikistan,TJK,..,..,10.6781333333,..,..,..,..,10.4198,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Tanzania,TZA,..,..,5.184,..,..,..,..,5.184,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Thailand,THA,..,..,57.307,..,..,..,..,57.307,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Timor-Leste,TLS,..,..,1.172,..,..,..,..,1.172,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Togo,TGO,..,..,0.223,..,..,..,..,0.223,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Trinidad and Tobago,TTO,..,..,0.3362,..,..,..,..,0.3362,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Tunisia,TUN,..,..,3.4755,..,..,..,..,4.768,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Turkey,TUR,..,..,50.51,..,..,..,..,60.01,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Turkmenistan,TKM,..,..,27.865,..,..,..,..,27.865,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Uganda,UGA,..,..,0.637,..,..,..,..,0.637,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Ukraine,UKR,..,..,12.8745,..,..,..,..,8.635,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,United Arab Emirates,ARE,..,..,2.6975454545,..,..,..,..,2.562,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,United Kingdom,GBR,..,..,8.017,..,..,..,..,8.419,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,United States,USA,..,..,429.0384447098,..,..,..,..,444.3961117745,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Uruguay,URY,..,..,3.66,..,..,..,..,3.66,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Uzbekistan,UZB,..,..,50.1711111111,..,..,..,..,58.9,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,"Venezuela, RB",VEN,..,..,22.6211,..,..,..,..,22.6211,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Vietnam,VNM,..,..,81.862,..,..,..,..,81.862,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,"Yemen, Rep.",YEM,..,..,3.565,..,..,..,..,3.565,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Zambia,ZMB,..,..,1.572,..,..,..,..,1.572,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Zimbabwe,ZWE,..,..,3.460625,..,..,..,..,3.339,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Africa Eastern and Southern,AFE,..,..,89.1316804607,..,..,..,..,96.663994,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Africa Western and Central,AFW,..,..,29.8339833333,..,..,..,..,30.23405,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Arab World,ARB,..,..,..,..,..,..,..,212.0282,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Caribbean small states,CSS,..,..,..,..,..,..,..,4.0052,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,33.0247,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Early-demographic dividend,EAR,..,..,..,..,..,..,..,1858.9704379056,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,East Asia & Pacific,EAS,..,..,..,..,..,..,..,1243.3883,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,1106.5652,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,1097.9074,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Euro area,EMU,..,..,..,..,..,..,..,163.3425,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Europe & Central Asia,ECS,..,..,..,..,..,..,..,497.1418,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,300.7052,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,311.4581,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,European Union,EUU,..,..,..,..,..,..,..,195.7715,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,228.6844,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,112.33415,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,High income,HIC,..,..,..,..,..,..,..,881.5359057745,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,IBRD only,IBD,..,..,..,..,..,..,..,2518.408537598,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,IDA & IBRD total,IBT,..,..,..,..,..,..,..,3033.964487598,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,IDA blend,IDB,..,..,..,..,..,..,..,281.6225,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,IDA only,IDX,..,..,..,..,..,..,..,233.93345,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,IDA total,IDA,..,..,..,..,..,..,..,515.55595,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Late-demographic dividend,LTE,..,..,..,..,..,..,..,1049.7547996924,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,332.351243598,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,269.404343598,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,324.448243598,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,196.50965,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Low & middle income,LMY,..,..,..,..,..,..,..,2976.814193598,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Low income,LIC,..,..,..,..,..,..,..,116.7953,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Lower middle income,LMC,..,..,..,..,..,..,..,1660.97745,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Middle East & North Africa,MEA,..,..,..,..,..,..,..,274.628,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,246.815,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,246.815,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Middle income,MIC,..,..,..,..,..,..,..,2860.018893598,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,North America,NAC,..,..,..,..,..,..,..,480.1261117745,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,OECD members,OED,..,..,..,..,..,..,..,1013.1197174669,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Other small states,OSS,..,..,..,..,..,..,..,7.245094,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Post-demographic dividend,PST,..,..,..,..,..,..,..,822.5907117745,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,149.57715,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Small states,SST,..,..,..,..,..,..,..,11.335194,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,South Asia,SAS,..,..,..,..,..,..,..,926.4377,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,926.4377,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,126.898044,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,126.88675,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,126.898044,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Upper middle income,UMC,..,..,..,..,..,..,..,1199.041443598,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,World,WLD,..,..,..,..,..,..,..,3880.9711993725,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Afghanistan,AFG,..,..,43.0159066808059,..,..,..,..,43.0159066808059,..,..,..,..
